ISO,Year,AGVA
KGZ,2004,805402416.658146
KGZ,2005,771877361.343477
KGZ,2006,784973231.399151
KGZ,2007,797631141.994983
KGZ,2008,804511164.099094
KGZ,2009,858611846.585285
KGZ,2010,836531830.137737
KGZ,2011,851978600.783652
KGZ,2012,862605178.366689
KGZ,2013,885472186.022631
KGZ,2014,880604503.930224
KGZ,2015,934812848.232215
KGZ,2016,961606242.235822
KGZ,2017,983098796.239691
KGZ,2018,1008705912.10236
KGZ,2019,1033696941.19243
KHM,2000,2317963487.67799
KHM,2001,2400423378.93727
KHM,2002,2340717394.30468
KHM,2003,2586694905.1591
KHM,2004,2564297982.98324
KHM,2005,2967406108.70307
KHM,2006,3129993935.83676
KHM,2007,3287392902.93412
KHM,2008,3475259255.89705
KHM,2009,3663554866.89625
KHM,2010,3808509454.10694
KHM,2011,3925838772.85317
KHM,2012,4094856744.27066
KHM,2013,4159006029.19398
KHM,2014,4170717479.37627
KHM,2015,4179179902.80765
KHM,2016,4234495593.08844
KHM,2017,4308114068.30418
KHM,2018,4355413713.61711
KHM,2019,4332222470.65852
KIR,2000,36452838.7278303
KIR,2001,37353646.3613328
KIR,2002,35730079.9777185
KIR,2003,38889303.309443
KIR,2004,41101827.7002124
KIR,2005,38176168.8232983
KIR,2006,37872182.9248265
KIR,2007,37911501.5642041
KIR,2008,39217349.8678325
KIR,2009,39089417.5785143
KIR,2010,37569253.3480095
KIR,2011,40697491.2445231
KIR,2012,41565435.5376502
KIR,2013,41287036.097042
KIR,2014,43726904.3817651
KIR,2015,44307529.1847536
KIR,2016,49030812.7801985
KIR,2017,53447645.7266434
KIR,2018,53630624.1110904
KIR,2019,53630624.1110904
KNA,2000,7276852.74819834
KNA,2001,8572534.15080133
KNA,2002,10250704.5283425
KNA,2003,10403700.1183177
KNA,2004,11732849.3062278
KNA,2005,12368737.2270625
KNA,2006,9887340.00215123
KNA,2007,10207674.5186619
KNA,2008,10781407.9810692
KNA,2009,9638722.16844143
KNA,2010,9877777.77777778
KNA,2011,11297768.0972357
KNA,2012,10355888.9964505
KNA,2013,10021211.1433796
KNA,2014,10083365.601807
KNA,2015,9887340.00215123
KNA,2016,9017177.58416693
KNA,2017,11417295.9019038
KNA,2018,11838033.7743358
KNA,2019,14639765.5157578
KOR,2000,21496888424.3369
KOR,2001,21584640550.1941
KOR,2002,20933130649.2603
KOR,2003,19645675930.3503
KOR,2004,21157077250.9952
KOR,2005,21278341953.424
KOR,2006,21770309754.0438
KOR,2007,22857403736.7208
KOR,2008,24329098213.0865
KOR,2009,25456454935.8626
KOR,2010,24528982467.1882
KOR,2011,24277717556.5891
KOR,2012,24157405818.423
KOR,2013,25171518621.3148
KOR,2014,26450634902.9262
KOR,2015,26385356850.9311
KOR,2016,24898732601.1164
KOR,2017,25459869724.4706
KOR,2018,25499100086.6185
KOR,2019,26094702750.8071
KWT,2000,520935101.186322
KWT,2001,520935101.186322
KWT,2002,520935101.186322
KWT,2003,520935101.186322
KWT,2004,520935101.186322
KWT,2005,520935101.186322
KWT,2006,520935101.186322
KWT,2007,520935101.186322
KWT,2008,520935101.186322
KWT,2009,520935101.186322
KWT,2010,520935101.186322
KWT,2011,579204466.15492
KWT,2012,570830425.680391
KWT,2013,575715282.623866
KWT,2014,619330076.762038
KWT,2015,585833914.863922
KWT,2016,588974180.04187
KWT,2017,625610607.117934
KWT,2018,623247388.606012
KWT,2019,606522323.998929
LAO,2000,1134787194.06112
LAO,2001,1177565333.9475
LAO,2002,1224426885.09167
LAO,2003,1255169121.69558
LAO,2004,1298129526.51023
LAO,2005,1316499911.48766
LAO,2006,1371230704.76976
LAO,2007,1472767485.00925
LAO,2008,1523700360.99395
LAO,2009,1566819197.25959
LAO,2010,1610581348.89843
LAO,2011,1618435993.11625
LAO,2012,1663005380.18912
LAO,2013,1710133753.03238
LAO,2014,1781100953.16464
LAO,2015,1844597921.70403
LAO,2016,1895461410.34371
LAO,2017,1949950158.43288
LAO,2018,1974667836.49752
LAO,2019,1998726376.48044
LBN,2000,1379980721.65837
LBN,2001,1339961280.72968
LBN,2002,1377480196.55058
LBN,2003,1384367597.54561
LBN,2004,1474245595.95357
LBN,2005,1412756138.90547
LBN,2006,1398409545.33997
LBN,2007,1429387047.03151
LBN,2008,1350832753.56551
LBN,2009,1422695275.15755
LBN,2010,1484688069.25373
LBN,2011,1589102512.30514
LBN,2012,1570623537.4461
LBN,2013,1609402601.85738
LBN,2014,1859271791.50912
LBN,2015,1612707635.48922
LBN,2016,1714615487.69486
LBN,2017,1943767657.51244
LBN,2018,1866229338.90547
LBN,2019,1978203099.23715
LBR,2000,572752814.605851
LBR,2001,604501989.770079
LBR,2002,592478557.71062
LBR,2003,415775232.864134
LBR,2004,353794148.870366
LBR,2005,364687956.078506
LBR,2006,380133704.596693
LBR,2007,407801686.625246
LBR,2008,450819076.025056
LBR,2009,863797284.896661
LBR,2010,895104600.0
LBR,2011,930681094.435612
LBR,2012,947757811.764706
LBR,2013,971949827.980922
LBR,2014,966257588.871224
LBR,2015,966257588.871224
LBR,2016,745683323.370429
LBR,2017,737144964.705882
LBR,2018,735670674.776471
LBR,2019,738812363.847091
LBY,2000,0.0
LBY,2001,0.0
LBY,2002,0.0
LBY,2003,0.0
LBY,2004,0.0
LBY,2005,0.0
LBY,2006,0.0
LBY,2007,0.0
LBY,2008,0.0
LBY,2009,0.0
LBY,2010,0.0
LBY,2011,0.0
LBY,2012,0.0
LBY,2013,0.0
LBY,2014,0.0
LBY,2015,0.0
LBY,2016,0.0
LBY,2017,0.0
LBY,2018,0.0
LBY,2019,0.0
LCA,2000,66669474.8866192
LCA,2001,50893280.6516507
LCA,2002,57713107.2082618
LCA,2003,49453417.995065
LCA,2004,51736418.125964
LCA,2005,39639575.4672729
LCA,2006,43443154.0469764
LCA,2007,44633110.8106214
LCA,2008,54627123.3276778
LCA,2009,52993932.964153
LCA,2010,40130222.2222222
LCA,2011,39020799.7650351
LCA,2012,46121520.908283
LCA,2013,47933338.6321033
LCA,2014,43795372.5376988
LCA,2015,44827073.717724
LCA,2016,45916941.08416
LCA,2017,44594408.9720813
LCA,2018,45362728.9414093
LCA,2019,44990365.5312123
LIE,2000,0.0
LIE,2001,0.0
LIE,2002,0.0
LIE,2003,0.0
LIE,2004,0.0
LIE,2005,0.0
LIE,2006,0.0
LIE,2007,0.0
LIE,2008,0.0
LIE,2009,0.0
LIE,2010,0.0
LIE,2011,0.0
LIE,2012,0.0
LIE,2013,0.0
LIE,2014,0.0
LIE,2015,0.0
LIE,2016,0.0
LIE,2017,0.0
LIE,2018,0.0
LIE,2019,0.0
LKA,2000,3611597822.48186
LKA,2001,3484332563.27141
LKA,2002,3567400627.96014
LKA,2003,3627198089.58603
LKA,2004,3627275969.02653
LKA,2005,3693167858.16945
LKA,2006,3926744298.16609
LKA,2007,4059948226.01258
LKA,2008,4365769052.17818
LKA,2009,4506256973.67432
LKA,2010,4819499227.43213
LKA,2011,5040963621.64959
LKA,2012,5239871273.47664
LKA,2013,5409974695.85944
LKA,2014,5657793368.38707
LKA,2015,5923384646.81664
LKA,2016,5701653772.84647
LKA,2017,5679582493.17867
LKA,2018,6011627800.94548
LKA,2019,6070974941.7368
LSO,2000,137798608.45688
LSO,2001,155624623.490967
LSO,2002,109895692.527399
LSO,2003,113658251.124059
LSO,2004,112626330.504029
LSO,2005,114188711.161219
LSO,2006,102415168.305374
LSO,2007,101712719.628483
LSO,2008,121437116.346999
LSO,2009,127937705.81792
LSO,2010,108657668.242302
LSO,2011,102921015.26605
LSO,2012,111739676.396026
LSO,2013,123565620.200027
LSO,2014,104440126.718136
LSO,2015,105696010.628467
LSO,2016,161727645.588369
LSO,2017,129036487.849
LSO,2018,111954878.149073
LSO,2019,118779184.545706
LTU,2000,1124980041.89286
LTU,2001,1050976627.65002
LTU,2002,1115595667.63351
LTU,2003,1176724577.65638
LTU,2004,1135973451.56836
LTU,2005,1155871523.08101
LTU,2006,1030197972.91791
LTU,2007,1156807628.57156
LTU,2008,1185217264.24206
LTU,2009,1201815091.96121
LTU,2010,1122694745.21487
LTU,2011,1197652032.07501
LTU,2012,1341383645.68689
LTU,2013,1300199445.88438
LTU,2014,1352422583.62468
LTU,2015,1418566265.17225
LTU,2016,1363580339.22259
LTU,2017,1362423255.09311
LTU,2018,1216511837.1183
LTU,2019,1336726437.58799
LUX,2000,323483571.490974
LUX,2001,266111551.095294
LUX,2002,364192490.358049
LUX,2003,197206896.749301
LUX,2004,215729194.879039
LUX,2005,165101441.34854
LUX,2006,154403782.158132
LUX,2007,161908156.805991
LUX,2008,117464207.630601
LUX,2009,139493815.679588
LUX,2010,131553756.817034
LUX,2011,109426405.770001
LUX,2012,138202360.322426
LUX,2013,102137273.681669
LUX,2014,119873468.550524
LUX,2015,122186026.29153
LUX,2016,109106141.47853
LUX,2017,103617976.120154
LUX,2018,101601766.830671
LUX,2019,104857440.520909
LVA,2000,742708934.192361
LVA,2001,811167470.776676
LVA,2002,865920173.015026
LVA,2003,846635470.231807
LVA,2004,877187786.782553
LVA,2005,949570498.117575
LVA,2006,914441285.749255
LVA,2007,982491708.159497
LVA,2008,930526478.052399
LVA,2009,1041940339.51619
LVA,2010,965386230.42117
LVA,2011,884936723.856947
LVA,2012,978566225.350541
LVA,2013,1012808574.2252
LVA,2014,1093435976.71146
LVA,2015,1123223079.18581
LVA,2016,1075140165.96541
LVA,2017,1094413096.22438
LVA,2018,1055024846.1933
LVA,2019,1184400963.54932
MAC,2000,0.0
MAC,2001,0.0
MAC,2002,0.0
MAC,2003,0.0
MAC,2004,0.0
MAC,2005,0.0
MAC,2006,0.0
MAC,2007,0.0
MAC,2008,0.0
MAC,2009,0.0
MAC,2010,0.0
MAC,2011,0.0
MAC,2012,0.0
MAC,2013,0.0
MAC,2014,0.0
MAC,2015,0.0
MAC,2016,0.0
MAC,2017,0.0
MAC,2018,0.0
MAC,2019,0.0
MAR,2000,6042886392.37364
MAR,2001,7194760651.72724
MAR,2002,7502630327.35655
MAR,2003,9026149013.69241
MAR,2004,9429275417.65367
MAR,2005,8382440256.20351
MAR,2006,10148337793.6136
MAR,2007,8116512545.49743
MAR,2008,9627959445.40745
MAR,2009,11933495784.6014
MAR,2010,12065532481.1101
MAR,2011,12869129762.5616
MAR,2012,11860594635.5547
MAR,2013,13974601032.8325
MAR,2014,13652165181.4615
MAR,2015,15220624518.4465
MAR,2016,13321133040.7521
MAR,2017,15063135120.7598
MAR,2018,15432094193.8778
MAR,2019,14716545888.6902
MCO,2000,0.0
MCO,2001,0.0
MCO,2002,0.0
MCO,2003,0.0
MCO,2004,0.0
MCO,2005,0.0
MCO,2006,0.0
MCO,2007,0.0
MCO,2008,0.0
MCO,2009,0.0
MCO,2010,0.0
MCO,2011,0.0
MCO,2012,0.0
MCO,2013,0.0
MCO,2014,0.0
MCO,2015,0.0
MCO,2016,0.0
MCO,2017,0.0
MCO,2018,0.0
MCO,2019,0.0
MDA,2000,734626300.599064
MDA,2001,788874042.99354
MDA,2002,828878845.205468
MDA,2003,738490504.717324
MDA,2004,888858908.749889
MDA,2005,902024560.807806
MDA,2006,876577243.659706
MDA,2007,570828931.305733
MDA,2008,805021173.388955
MDA,2009,724921580.040908
MDA,2010,778493285.796286
MDA,2011,818188579.790287
MDA,2012,651383950.587341
MDA,2013,956322960.87895
MDA,2014,1038475289.62835
MDA,2015,900079285.004002
MDA,2016,1065568172.81495
MDA,2017,1156739637.65128
MDA,2018,1186260289.58793
MDA,2019,1159160566.88737
MDG,2000,2400014739.42523
MDG,2001,2496515728.3683
MDG,2002,2464273500.21118
MDG,2003,2496197495.3864
MDG,2004,2572818365.8026
MDG,2005,2637098845.37033
MDG,2006,2693667210.2343
MDG,2007,2754131131.56486
MDG,2008,2817178335.57754
MDG,2009,2971354248.66198
MDG,2010,2902782421.06271
MDG,2011,2957276935.65073
MDG,2012,3018725372.99602
MDG,2013,2866614899.47317
MDG,2014,2912075903.75834
MDG,2015,2867550336.91367
MDG,2016,2906132235.20965
MDG,2017,2943705784.8812
MDG,2018,3051590661.25478
MDG,2019,3167551106.40261
MDV,2000,134283514.164449
MDV,2001,147493137.548965
MDV,2002,174178467.580282
MDV,2003,176544784.055425
MDV,2004,177090357.078868
MDV,2005,197313008.990001
MDV,2006,201276925.533962
MDV,2007,164211977.580817
MDV,2008,154821591.630426
MDV,2009,151171583.603654
MDV,2010,145820960.9375
MDV,2011,145926747.315847
MDV,2012,145654997.017982
MDV,2013,155676995.168139
MDV,2014,155201910.399424
MDV,2015,154572262.63486
MDV,2016,156850801.768501
MDV,2017,169806678.749499
MDV,2018,177920150.963955
MDV,2019,186874612.287147
MEX,2000,28674721971.5804
MEX,2001,30209527950.7371
MEX,2002,29935669818.413
MEX,2003,31082561458.7445
MEX,2004,31815382948.8561
MEX,2005,30655583340.0
MEX,2006,32580482803.0622
MEX,2007,33958284278.3345
MEX,2008,33943124877.7613
MEX,2009,33223823981.2522
MEX,2010,34052257755.6189
MEX,2011,32770666955.5661
MEX,2012,34853730374.7812
MEX,2013,35648478421.976
MEX,2014,36985146867.9772
MEX,2015,37750361432.3914
MEX,2016,39078241499.5286
MEX,2017,40397140189.9696
MEX,2018,41315252297.8946
MEX,2019,41432945390.151
MHL,2000,14018836.8184225
MHL,2001,14527024.7904535
MHL,2002,12723502.0502471
MHL,2003,13412422.4611788
MHL,2004,14052948.9103582
MHL,2005,14018939.5656873
MHL,2006,14032091.2155903
MHL,2007,14931027.0359097
MHL,2008,15718482.0738486
MHL,2009,16692012.4084613
MHL,2010,18632600.0
MHL,2011,19430740.7534851
MHL,2012,22621351.569393
MHL,2013,22734373.5607464
MHL,2014,21380883.8406564
MHL,2015,22708583.9972649
MHL,2016,22296464.7178842
MHL,2017,22738380.7040762
MHL,2018,23712116.5332186
MHL,2019,31226845.9910447
MKD,2000,819363305.378157
MKD,2001,724546029.266487
MKD,2002,724775125.675093
MKD,2003,801866067.170899
MKD,2004,855331441.529246
MKD,2005,859999280.854586
MKD,2006,855360078.580322
MKD,2007,875062369.720409
MKD,2008,1071827547.6616
MKD,2009,1100980065.65667
MKD,2010,952582866.98235
MKD,2011,970051468.138532
MKD,2012,814409095.542059
MKD,2013,884254863.115711
MKD,2014,911832343.301618
MKD,2015,928785477.538437
MKD,2016,925234483.205049
MKD,2017,809970352.625324
MKD,2018,876923778.04033
MKD,2019,874002798.830608
MLI,2000,2002010040.6294
MLI,2001,2229945134.061
MLI,2002,2147436157.78577
MLI,2003,2460076494.76553
MLI,2004,2404541361.96928
MLI,2005,2646095943.65732
MLI,2006,2786769418.6918
MLI,2007,2857704729.5765
MLI,2008,3170882238.89454
MLI,2009,3253037863.52735
MLI,2010,3529224164.46592
MLI,2011,3407121011.52612
MLI,2012,3716283555.5842
MLI,2013,3591346445.07689
MLI,2014,3954619113.21992
MLI,2015,4207288741.54098
MLI,2016,4524428184.39181
MLI,2017,4757567789.91392
MLI,2018,5037322145.17892
MLI,2019,5243074215.98875
MLT,2000,91858141.4759598
MLT,2001,108776877.664228
MLT,2002,108984656.807121
MLT,2003,111165982.831744
MLT,2004,112764083.688189
MLT,2005,146602739.317247
MLT,2006,151510515.803458
MLT,2007,140110351.053345
MLT,2008,82465601.2802153
MLT,2009,116116001.432996
MLT,2010,114359936.364842
MLT,2011,88352045.9275137
MLT,2012,92108754.3601557
MLT,2013,99044743.9946202
MLT,2014,107237466.132883
MLT,2015,109164274.539987
MLT,2016,127914191.285063
MLT,2017,99576511.3160028
MLT,2018,115306082.332764
MLT,2019,106402712.667615
MMR,2000,9514660781.57159
MMR,2001,10342427762.0253
MMR,2002,10966177918.9735
MMR,2003,12250087458.984
MMR,2004,13595339118.819
MMR,2005,15237249817.9875
MMR,2006,16071991771.7829
MMR,2007,17455107675.1962
MMR,2008,18549220853.9436
MMR,2009,19640432859.5766
MMR,2010,18986080895.5019
MMR,2011,18860645114.0622
MMR,2012,19177886150.3685
MMR,2013,19876060935.3655
MMR,2014,20423491228.1555
MMR,2015,21119532712.4727
MMR,2016,20808160885.3737
MMR,2017,20822601275.6661
MMR,2018,21152745301.4603
MMR,2019,21406578245.0778
MNE,2000,261743397.511464
MNE,2001,268454130.13357
MNE,2002,292000519.358318
MNE,2003,289339900.242916
MNE,2004,301228136.499935
MNE,2005,306638961.500141
MNE,2006,320492170.211354
MNE,2007,283808366.965061
MNE,2008,316452310.611992
MNE,2009,322637395.563022
MNE,2010,318105528.304388
MNE,2011,353254663.4186
MNE,2012,308027556.425887
MNE,2013,350061920.480118
MNE,2014,356490041.024448
MNE,2015,363809891.721249
MNE,2016,377991945.039829
MNE,2017,366218660.4809
MNE,2018,378337879.492765
MNE,2019,370086182.479684
MNG,2000,784157312.528029
MNG,2001,633988989.24605
MNG,2002,564302179.587377
MNG,2003,591299019.235788
MNG,2004,687258974.778054
MNG,2005,764749257.772771
MNG,2006,814695756.545637
MNG,2007,932348484.028979
MNG,2008,975913462.45815
MNG,2009,1011372069.5749
MNG,2010,843510498.619004
MNG,2011,840840175.431641
MNG,2012,1017847687.82494
MNG,2013,1213047653.08819
MNG,2014,1379003920.52196
MNG,2015,1526800370.53516
MNG,2016,1621675012.50125
MNG,2017,1650982307.61669
MNG,2018,1724773170.49554
MNG,2019,1870145425.69172
MNP,2000,0.0
MNP,2001,0.0
MNP,2002,0.0
MNP,2003,0.0
MNP,2004,0.0
MNP,2005,0.0
MNP,2006,0.0
MNP,2007,0.0
MNP,2008,0.0
MNP,2009,0.0
MNP,2010,0.0
MNP,2011,0.0
MNP,2012,0.0
MNP,2013,0.0
MNP,2014,0.0
MNP,2015,0.0
MNP,2016,0.0
MNP,2017,0.0
MNP,2018,0.0
MNP,2019,0.0
MOZ,2000,1446036955.30592
MOZ,2001,1592763621.61596
MOZ,2002,1777419677.90239
MOZ,2003,1871709944.26341
MOZ,2004,1965777529.34295
MOZ,2005,2099726723.09118
MOZ,2006,2322993383.87419
MOZ,2007,2523017817.35753
MOZ,2008,2696049553.49438
MOZ,2009,2838267589.30685
MOZ,2010,2981127994.32275
MOZ,2011,3102155200.36411
MOZ,2012,3145601485.75374
MOZ,2013,3226291166.41165
MOZ,2014,3344770295.78598
MOZ,2015,3446124263.48132
MOZ,2016,3591823702.62488
MOZ,2017,3734056916.79202
MOZ,2018,3860858013.72986
MOZ,2019,3906741581.09356
MRT,2000,900070206.233583
MRT,2001,838538087.081023
MRT,2002,769862297.583822
MRT,2003,958496546.227577
MRT,2004,749163238.053334
MRT,2005,859060580.668051
MRT,2006,773643977.246605
MRT,2007,825993060.91048
MRT,2008,891505671.051454
MRT,2009,878748606.366813
MRT,2010,941883611.097016
MRT,2011,931725803.691379
MRT,2012,997331851.498692
MRT,2013,982689550.569462
MRT,2014,946912860.514352
MRT,2015,1044100541.96428
MRT,2016,1099674265.38671
MRT,2017,1067291639.10839
MRT,2018,1089521299.81408
MRT,2019,1104774598.01148
MUS,2000,338593715.725453
MUS,2001,367308297.730224
MUS,2002,302909760.119234
MUS,2003,312210424.422078
MUS,2004,341822264.089825
MUS,2005,327490422.32798
MUS,2006,330553348.842673
MUS,2007,323159229.729201
MUS,2008,331830067.272968
MUS,2009,365679649.11806
MUS,2010,364307896.20717
MUS,2011,377016938.888292
MUS,2012,381188718.907461
MUS,2013,383087558.435
MUS,2014,397135264.119432
MUS,2015,398147493.038125
MUS,2016,412708285.762923
MUS,2017,411905751.210135
MUS,2018,406458195.940935
MUS,2019,423174726.91756
MWI,2000,1810711886.16668
MWI,2001,1702382779.34196
MWI,2002,1802714683.09159
MWI,2003,1862350474.1615
MWI,2004,1930217308.24053
MWI,2005,1750123165.03717
MWI,2006,1669257731.08189
MWI,2007,1792629836.39086
MWI,2008,1855647802.09813
MWI,2009,1929793506.00419
MWI,2010,2061093106.56689
MWI,2011,2149450890.34446
MWI,2012,2146768872.59804
MWI,2013,2288091067.18402
MWI,2014,2422818681.65094
MWI,2015,2373944009.66996
MWI,2016,2318630151.36886
MWI,2017,2434560662.17148
MWI,2018,2441772150.87754
MWI,2019,2585788494.88352
MYS,2000,19278335587.3542
MYS,2001,19244996209.3019
MYS,2002,19796668513.4193
MYS,2003,20990595497.7446
MYS,2004,21971905323.1805
MYS,2005,22541819942.6685
MYS,2006,23857328271.8257
MYS,2007,25963163474.3559
MYS,2008,25068894029.1228
MYS,2009,22492859368.2653
MYS,2010,25730961472.7888
MYS,2011,27492161046.3165
MYS,2012,27756356503.5525
MYS,2013,28307410513.2144
MYS,2014,28887026157.3876
MYS,2015,29305499616.5305
MYS,2016,28235450310.4469
MYS,2017,29897335011.3135
MYS,2018,29918408219.3511
MYS,2019,30510237004.2513
NAM,2000,838742205.969913
NAM,2001,760455682.395988
NAM,2002,920653267.689812
NAM,2003,919308956.261519
NAM,2004,989052980.341731
NAM,2005,1137215404.81111
NAM,2006,1179928123.96838
NAM,2007,1125987795.20943
NAM,2008,820630238.805595
NAM,2009,875268792.699964
NAM,2010,966561566.245703
NAM,2011,976545193.742461
NAM,2012,1055875203.4926
NAM,2013,851586940.405784
NAM,2014,905521529.850899
NAM,2015,802931736.549606
NAM,2016,820012298.657011
NAM,2017,843866008.832353
NAM,2018,877627543.982555
NAM,2019,849566648.637287
NCL,2000,0.0
NCL,2001,0.0
NCL,2002,0.0
NCL,2003,0.0
NCL,2004,0.0
NCL,2005,0.0
NCL,2006,0.0
NCL,2007,0.0
NCL,2008,0.0
NCL,2009,0.0
NCL,2010,0.0
NCL,2011,0.0
NCL,2012,0.0
NCL,2013,0.0
NCL,2014,0.0
NCL,2015,0.0
NCL,2016,0.0
NCL,2017,0.0
NCL,2018,0.0
NCL,2019,0.0
NER,2000,1509041930.34694
NER,2001,1700790324.16596
NER,2002,1825593844.38185
NER,2003,1920643130.36841
NER,2004,1772078440.86484
NER,2005,2009605197.64943
NER,2006,2218162871.41826
NER,2007,2320873673.69179
NER,2008,2690597285.53549
NER,2009,2438657080.38475
NER,2010,2812405909.48602
NER,2011,2732058976.34916
NER,2012,3132860902.35507
NER,2013,3121326046.17185
NER,2014,3379869012.51918
NER,2015,3447532215.90462
NER,2016,4043258529.36813
NER,2017,4261917135.21836
NER,2018,4594745760.81104
NER,2019,4749893968.70181
NGA,2000,32040442255.3799
NGA,2001,33255424320.3031
NGA,2002,51738139770.8906
NGA,2003,55363460989.3215
NGA,2004,58829894087.2093
NGA,2005,62989141130.3506
NGA,2006,67658452422.8702
NGA,2007,72529701830.8366
NGA,2008,77076029022.5522
NGA,2009,81609467954.0722
NGA,2010,86365375731.1896
NGA,2011,88883659397.0192
NGA,2012,94842560907.6481
NGA,2013,97627783360.7123
NGA,2014,101796614027.192
NGA,2015,105581332250.31
NGA,2016,109917289594.77
NGA,2017,113704173069.719
NGA,2018,116117661069.539
NGA,2019,118860646132.025
NIC,2000,1065202944.24596
NIC,2001,1093789291.47265
NIC,2002,1090981949.30518
NIC,2003,1112211324.99698
NIC,2004,1175707501.89861
NIC,2005,1230047652.17735
NIC,2006,1260567309.54667
NIC,2007,1409073413.33344
NIC,2008,1437827290.57157
NIC,2009,1449835870.39261
NIC,2010,1487329325.16716
NIC,2011,1563783950.02773
NIC,2012,1548773225.25144
NIC,2013,1521220205.99541
NIC,2014,1558513517.77295
NIC,2015,1545971223.2932
NIC,2016,1616488272.5756
NIC,2017,1763726804.04792
NIC,2018,1784074675.41133
NIC,2019,1831908851.69844
NIU,2000,0.0
NIU,2001,0.0
NIU,2002,0.0
NIU,2003,0.0
NIU,2004,0.0
NIU,2005,0.0
NIU,2006,0.0
NIU,2007,0.0
NIU,2008,0.0
NIU,2009,0.0
NIU,2010,0.0
NIU,2011,0.0
NIU,2012,0.0
NIU,2013,0.0
NIU,2014,0.0
NIU,2015,0.0
NIU,2016,0.0
NIU,2017,0.0
NIU,2018,0.0
NIU,2019,0.0
NLD,2000,13200616929.64
NLD,2001,12536138844.869
NLD,2002,12644894572.3089
NLD,2003,12992228255.6021
NLD,2004,13714223723.0697
NLD,2005,13754486829.929
NLD,2006,13802865335.1259
NLD,2007,14152335849.75
NLD,2008,14513346326.6713
NLD,2009,15023548676.9638
NLD,2010,15056057218.8993
NLD,2011,14919640726.3159
NLD,2012,14820844805.9267
NLD,2013,14949412836.4153
NLD,2014,15635711282.303
NLD,2015,15959836267.7392
NLD,2016,16315304128.8041
NLD,2017,16392232739.4912
NLD,2018,16180403404.8359
NLD,2019,16413433379.2804
NOR,2000,4470349808.97859
NOR,2001,4361823831.41679
NOR,2002,4739512048.81381
NOR,2003,4652364649.59524
NOR,2004,5179702915.39484
NOR,2005,5296394322.18496
NOR,2006,5497412343.55114
NOR,2007,5889501408.85991
NOR,2008,6141293553.79125
NOR,2009,6229034802.40825
NOR,2010,6725492899.48986
NOR,2011,6980551216.11253
NOR,2012,7330180049.43406
NOR,2013,7032216113.77533
NOR,2014,7516054911.14046
NOR,2015,7101844955.74043
NOR,2016,6674421851.22549
NOR,2017,6955461079.02916
NOR,2018,6893997666.29238
NOR,2019,7198493945.33377
NPL,2000,3854851321.77148
NPL,2001,4020609927.63883
NPL,2002,4144541595.57704
NPL,2003,4282475966.04236
NPL,2004,4488460370.56004
NPL,2005,4645461151.47737
NPL,2006,4728237274.90327
NPL,2007,4774249845.38439
NPL,2008,5052314582.09878
NPL,2009,5204871700.95955
NPL,2010,5309581946.97864
NPL,2011,5549074663.6322
NPL,2012,5842613275.19218
NPL,2013,5918950514.25309
NPL,2014,6184512988.68857
NPL,2015,6258780133.72264
NPL,2016,6253502562.91594
NPL,2017,6577104336.76139
NPL,2018,6748718058.90041
NPL,2019,7096744584.78642
NRU,2000,0.0
NRU,2001,0.0
NRU,2002,0.0
NRU,2003,0.0
NRU,2004,0.0
NRU,2005,0.0
NRU,2006,0.0
NRU,2007,0.0
NRU,2008,0.0
NRU,2009,0.0
NRU,2010,0.0
NRU,2011,0.0
NRU,2012,0.0
NRU,2013,0.0
NRU,2014,0.0
NRU,2015,0.0
NRU,2016,0.0
NRU,2017,0.0
NRU,2018,0.0
NRU,2019,0.0
NZL,2000,9915206190.30126
NZL,2001,9732216621.604
NZL,2002,9675912547.62087
NZL,2003,10761649167.5822
NZL,2004,10430391601.9218
NZL,2005,10972790241.9702
NZL,2006,11024402929.6391
NZL,2007,9401897333.20642
NZL,2008,10254909313.9291
NZL,2009,10485757398.6421
NZL,2010,9652452428.24443
NZL,2011,10853613090.5623
NZL,2012,11396951070.4752
NZL,2013,11297479866.7907
NZL,2014,11867092797.8686
NZL,2015,12131723114.4512
NZL,2016,12190843082.8245
NZL,2017,11693487064.4016
NZL,2018,12487379076.7509
NZL,2019,12083864598.4354
OMN,2000,631353504.414632
OMN,2001,665188541.58128
OMN,2002,671749253.25168
OMN,2003,658068481.436736
OMN,2004,684132636.397987
OMN,2005,665728796.001989
OMN,2006,647004983.979748
OMN,2007,672977078.973498
OMN,2008,703475840.240164
OMN,2009,740314665.983914
OMN,2010,810577747.178619
OMN,2011,806619186.48632
OMN,2012,827494824.502101
OMN,2013,947907359.596895
OMN,2014,964848373.344078
OMN,2015,1279687207.21868
OMN,2016,1385719966.61948
OMN,2017,1506665406.75911
OMN,2018,1933063373.52297
OMN,2019,1970736255.35798
PAK,2000,32434635234.0182
PAK,2001,32200741022.8005
PAK,2002,32444356010.1665
PAK,2003,33876607084.9333
PAK,2004,34841495154.1639
PAK,2005,37287855033.4066
PAK,2006,37763109522.4242
PAK,2007,39055930208.4558
PAK,2008,39761803198.5668
PAK,2009,41152512313.12
PAK,2010,41246976135.6026
PAK,2011,42056246703.0808
PAK,2012,43579579535.9809
PAK,2013,44745349465.046
PAK,2014,45862430429.9898
PAK,2015,46839315255.7798
PAK,2016,46911423420.2058
PAK,2017,47935231729.985
